feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
0.056145895,0.04334168,0.31202295,0.8620829,0.540706,0.5615797,0.004139529,0.008049211,0.254774,0.19952431,0.50943345,0.99250174,0.021446906,0.27336267,0.950513,0.5356131,0.47264534,0.28483972,0.0017587118,0.0056190025,0.46695238,0.9999975,0.5096203,0.18296972,0.49073017,0.08221743,0.00012897587,0.4952936,0.5279041,0.513398,0.45875195,0.51340866
0.22722429,0.03444702,0.43018273,0.9999608,0.7321457,0.7634136,2.1718326e-06,5.750761e-06,0.0004404131,0.0010159406,0.5123679,1.0,0.27190536,0.8582079,0.24029495,0.5276356,0.55788875,0.2636051,0.0022559369,0.0010791899,0.49403003,0.9999999,0.5236763,0.22249185,0.5196313,0.11398718,0.0038202442,0.498436,5.0503027e-06,0.51431763,0.5805098,0.48169065
0.22953962,0.15449731,0.60092294,0.7862006,0.4623916,0.70668095,5.0827366e-05,6.643616e-05,9.490132e-05,0.0986336,0.49245337,0.9999969,0.3953904,0.8042852,0.35509455,0.49131328,0.5378988,0.17344743,0.0009281647,0.0011933192,0.45012608,0.9999987,0.5113599,0.20005266,0.47588027,0.10254623,0.00084160117,0.48493397,0.0012837718,0.50218576,0.5495795,0.5288935
0.16538538,0.15871476,0.7121674,0.88124824,0.7861421,0.91902304,0.258623,0.17449489,0.005119198,0.048190035,0.5125998,0.9999565,0.6074017,0.89256513,0.31376505,0.47063994,0.48032087,0.29291523,0.0029583753,0.0028904986,0.5038274,0.999998,0.46919197,0.2286413,0.4911347,0.12392878,0.003536362,0.47854617,0.00021394569,0.4822695,0.46736383,0.49477634
0.06756514,0.092125885,0.30740902,0.6550202,0.51456314,0.8674096,0.00031436092,0.00035541336,5.2514377e-05,0.053260997,0.5920256,0.9999993,0.08639281,0.45170772,0.8749181,0.5097963,0.539902,0.31313142,0.0015842491,0.01019807,0.53330386,0.99999833,0.5092238,0.25140953,0.5180054,0.09616068,0.00010791972,0.52327734,0.6314613,0.5552909,0.5328155,0.50218093
0.019368544,0.43202293,0.42560214,0.9962171,0.89762855,0.9293896,0.0067909574,0.02212304,0.3549448,0.7346624,0.5141288,9.731193e-07,0.29025012,0.673873,0.43849522,0.44506446,0.4806611,0.27841005,0.0041215406,0.023902798,0.5258143,0.999998,0.52277374,0.20988028,0.50389445,0.15051973,2.5200125e-05,0.4902762,0.0038218505,0.5052571,0.45678988,0.50420254
0.021677472,0.10076919,0.3879442,0.9963899,0.99964774,0.9999474,2.0774569e-05,4.64658e-05,4.447443e-07,0.018673718,0.5345317,0.9999565,0.09463733,0.45759362,0.84774065,0.5337706,0.4217519,0.47464317,0.00013092763,0.00056460826,0.59370863,0.9999999,0.5969279,0.21966064,0.38739145,0.02825906,6.417416e-05,0.56485665,0.03619268,0.4870191,0.59964263,0.59379494
0.035518996,0.07797027,0.36686677,0.83224624,0.8044474,0.9252008,0.24604209,0.21436033,0.011662147,0.013385668,0.48779747,0.9999938,0.011321863,0.33166343,0.8132534,0.4700713,0.48639688,0.30231917,0.0035804962,0.019685948,0.49874976,0.99999595,0.48195568,0.2082907,0.47790745,0.10560844,0.0015789068,0.49066862,0.3005963,0.48282337,0.46261618,0.48765486
0.068966895,0.14860688,0.60847664,0.74793005,0.6978423,0.91970146,0.24990045,0.1492611,0.0029620724,0.0170115,0.52392334,0.9999931,0.1415823,0.6720133,0.35042948,0.4513283,0.49474025,0.27346775,0.0028831393,0.005892831,0.50063807,0.9999975,0.4785977,0.24026771,0.47337863,0.12080647,0.0047125146,0.46505055,0.0038411461,0.48638815,0.4480398,0.4835492
0.033142023,0.01295364,0.5428135,0.9576687,0.96515167,0.9950523,0.2422011,0.2820983,1.9323543e-05,0.38050008,0.45848417,0.9669389,0.0025047448,0.2641173,0.9305395,0.49588478,0.48495358,0.28289726,0.00043727108,0.0016452693,0.47899866,0.9999999,0.46638015,0.2205254,0.5306907,0.0751685,1.6081455e-06,0.5371445,0.6280457,0.48566192,0.5162585,0.47278905
0.0035978889,0.7676639,0.5521757,0.99946195,0.75869584,0.86739737,1.3599053e-05,4.5479028e-05,0.035420697,0.86218745,0.5066532,1.7841386e-11,0.15707031,0.80071187,0.38955122,0.46956554,0.4537373,0.2618747,8.9776106e-05,0.0012575693,0.49664804,0.9999999,0.5476776,0.18636157,0.4657493,0.1560361,1.858619e-06,0.47379506,0.0022145503,0.5666815,0.4284272,0.5624584
0.10126429,0.4711059,0.7044211,0.9610951,0.52949315,0.5809236,1.7913102e-05,6.210733e-05,0.013938017,0.47045437,0.50310576,0.77995354,0.5718514,0.9183925,0.24140191,0.47904834,0.48325828,0.289477,0.00033644692,0.0005228883,0.49435255,0.99999976,0.53860575,0.18284205,0.4681611,0.10424633,0.00034210208,0.46769848,0.00020929257,0.52585185,0.46492767,0.5485693
0.058672637,0.12246235,0.39726597,0.76952684,0.6487604,0.78385746,0.10026344,0.059188973,0.17692064,0.0127791865,0.501519,0.99997044,0.033686087,0.39549184,0.6835626,0.48108053,0.47339332,0.27438125,0.0046495325,0.01217868,0.47621262,0.9999908,0.51748145,0.17763533,0.4769045,0.12855437,0.00713177,0.47867548,0.039311074,0.51098377,0.44778046,0.5197985
0.046798576,0.045689214,0.3728537,0.75499105,0.5660002,0.77833354,0.0012320101,0.0010128678,0.029599268,0.019243259,0.5377866,0.9999877,0.027223136,0.27745056,0.94074845,0.5185942,0.48065877,0.23607218,0.0004648489,0.0018345253,0.46671778,0.9999993,0.504764,0.17582068,0.48635098,0.11120448,0.00017715446,0.48112413,0.20685402,0.5210195,0.4667884,0.48305726
0.046361554,0.017786246,0.31818277,0.6891311,0.5409184,0.8561786,0.0034776307,0.0018434154,0.029207623,0.002924815,0.55835706,0.9999993,0.010759953,0.2361543,0.9834884,0.5415871,0.4675456,0.24076276,0.0004013052,0.0009440564,0.4617133,0.99999905,0.483639,0.18522997,0.5144427,0.089934714,0.00013398287,0.5061512,0.444854,0.5173076,0.49105603,0.4720779
0.19570597,0.07079242,0.51377285,0.7437768,0.45761922,0.7934031,0.0012823696,0.0007718112,0.009268578,0.0034958008,0.497311,0.99999964,0.09952667,0.58323586,0.49733138,0.48480847,0.55313516,0.16186255,0.00172916,0.0015020759,0.44412875,0.9999968,0.4985918,0.1845848,0.44303995,0.11974619,0.0056346823,0.47684768,0.0021759071,0.4963236,0.5692411,0.5117802
0.06296287,0.034849443,0.38539672,0.719314,0.53183883,0.85673827,0.00072990695,0.00055212073,0.0011985719,0.0081435405,0.5436431,0.9999994,0.02200726,0.305542,0.92015964,0.52374583,0.49949613,0.22132671,0.0008747877,0.0038884177,0.4727225,0.9999989,0.4869645,0.18250485,0.47361636,0.10319978,0.00028602933,0.48007876,0.23322318,0.5435754,0.5290438,0.5031997
0.4528018,0.03849489,0.62610644,0.97144204,0.46968862,0.44154093,5.594683e-05,8.395928e-05,0.0003345719,0.039223723,0.47582465,0.9999995,0.34688932,0.7931002,0.28411937,0.48957047,0.50450087,0.22076233,0.0036935129,0.0017476751,0.46759117,0.9999988,0.515728,0.20087193,0.49847865,0.10480638,0.0013533275,0.5227471,0.00016393655,0.49089867,0.5617999,0.513658
0.09929282,0.10264716,0.30502313,0.8544021,0.57796305,0.77907836,4.741643e-05,8.8152236e-05,1.0409004e-05,0.24165776,0.57761025,0.99999845,0.16248032,0.4241301,0.8731858,0.49610513,0.5216412,0.33496657,0.00059307815,0.0045684157,0.5781306,0.9999999,0.5513156,0.24593648,0.5221761,0.09789646,1.29464515e-05,0.5158818,0.58205074,0.55013454,0.54307175,0.550326
0.003811424,0.078348786,0.1710426,0.9993918,0.80284685,0.8475663,0.004047504,0.00885562,0.23046549,0.85558665,0.50482285,5.2190592e-11,0.0023061563,0.28223845,0.9614674,0.53122413,0.48769054,0.25111875,0.00074700074,0.003711731,0.4753153,0.9999994,0.5776906,0.16194426,0.5711149,0.085276835,4.1723723e-07,0.58017766,0.88461363,0.5535428,0.53078854,0.5837649
0.020889834,0.47950867,0.3628496,0.9319138,0.96867734,0.9956617,0.00011590507,0.00031970884,1.01498335e-05,0.025648706,0.5878498,0.99999225,0.053834036,0.58431304,0.7123787,0.50982606,0.49559426,0.49732342,0.003989265,0.054740235,0.61042887,0.9999988,0.5390161,0.20716415,0.53598714,0.06444391,0.00063039997,0.6029906,0.16859223,0.50240636,0.56257045,0.55389506
0.20875451,0.14420167,0.5049005,0.40728548,0.41634446,0.91060925,0.029851556,0.011767807,0.02660953,0.005961654,0.47250062,0.99999857,0.20643844,0.761547,0.28707942,0.4632162,0.51502186,0.20396295,0.008587588,0.006827323,0.43995464,0.9999832,0.48527554,0.2111886,0.477629,0.09115186,0.012886868,0.502151,0.0013504699,0.46368912,0.52666694,0.47727606
0.122076064,0.062055405,0.3839927,0.9999881,0.85472476,0.8512913,2.0985973e-07,9.555151e-07,4.3179512e-05,0.0032070638,0.5043482,1.0,0.42639977,0.8503053,0.3068356,0.49108937,0.5480208,0.24648187,0.00030067394,0.00033880348,0.50461847,1.0,0.538175,0.21170904,0.5247811,0.14227143,0.0004117209,0.45960522,9.643018e-06,0.5240931,0.5440356,0.45823914
0.03136154,0.22852135,0.41958368,0.95276856,0.78021675,0.85494363,0.3162562,0.37642723,0.0022325432,0.5352294,0.50732,0.089963265,0.17339508,0.5680824,0.46493435,0.45770428,0.475428,0.32966772,0.0038145012,0.026388435,0.5025922,0.99999714,0.46169052,0.19953239,0.484004,0.13768604,0.00061793614,0.5010306,0.0057173567,0.47876105,0.4817086,0.50036037
0.09986839,0.16124068,0.32069978,0.99964464,0.44358525,0.30199796,6.676448e-06,1.9517525e-05,0.00021500578,0.0023051437,0.45203534,1.0,0.21974342,0.4903647,0.6214952,0.51847845,0.5127215,0.20384789,0.00092387485,0.0025351006,0.46533793,0.9999993,0.49490553,0.20692833,0.4917168,0.13022119,0.042500306,0.4765895,0.0036939129,0.5035623,0.50614095,0.4985616
0.025582355,0.108455144,0.36426622,0.9945365,0.9965287,0.9988971,4.0241554e-05,9.401438e-05,7.6953e-07,0.01412861,0.56377935,0.99999976,0.1428537,0.528531,0.8332999,0.51874703,0.44138864,0.43780893,0.00025866381,0.0013463045,0.57430077,1.0,0.53998834,0.21589413,0.47435072,0.09917322,2.7010896e-05,0.53284764,0.42843762,0.49380666,0.52773345,0.5575584
0.023033207,0.101722375,0.2679978,0.9876758,0.9934942,0.9975783,0.09617552,0.23300704,0.29947352,0.0058546355,0.45956132,0.99998236,0.008751135,0.29376206,0.8771021,0.49684408,0.44448164,0.34622976,0.014053053,0.14912513,0.47576195,0.99999404,0.5002315,0.20842674,0.45149562,0.10502299,0.00015788441,0.5057409,0.21945232,0.4642712,0.47080445,0.49762908
0.19513603,0.16680084,0.6455158,0.98316103,0.5004828,0.39662313,0.00016717768,0.00034789956,0.14613959,0.010948161,0.4758022,0.99999607,0.3659296,0.7133915,0.30629012,0.50507665,0.50973177,0.23104236,0.0012581185,0.0006615987,0.47049394,0.99999857,0.52961165,0.18283193,0.48448345,0.121729165,0.018326545,0.45758244,0.00043557948,0.49916407,0.4968968,0.53733075
0.0075394018,0.15234868,0.22553453,0.99933165,0.9272952,0.9459787,0.005789763,0.01871019,0.35794002,0.81279415,0.50325704,1.2774996e-09,0.011386159,0.36081794,0.87295014,0.50883204,0.47735542,0.29528108,0.0023880475,0.017593762,0.4884786,0.9999987,0.5565334,0.18081404,0.54495305,0.097429514,1.0690152e-06,0.5501045,0.5631342,0.53025836,0.50122684,0.56895685
0.17014286,0.084602036,0.52930564,0.8889314,0.5265974,0.69635236,0.0003257105,0.00032377185,0.0010598298,0.0071681924,0.5051292,0.99999976,0.09258896,0.53516704,0.49610665,0.48555195,0.5421242,0.17061663,0.0023593553,0.0039307447,0.45884863,0.9999969,0.49900255,0.19421443,0.4552761,0.11691922,0.0053269574,0.48541304,0.006561572,0.50196105,0.5618555,0.5058973
0.37395808,0.44330943,0.35611913,0.6969007,0.30298844,0.3719587,0.049471058,0.028074203,0.5278515,0.19467066,0.5295057,0.9878109,0.981643,0.98864543,0.62663007,0.51122445,0.5077306,0.35040373,0.004849172,0.0010947072,0.50673324,0.99996936,0.45519754,0.18439741,0.55939037,0.095819615,0.04231946,0.49812776,3.42882e-05,0.5019188,0.49379295,0.48059353
0.1255414,0.3742668,0.691304,0.7928203,0.6428226,0.8627004,2.3019065e-06,4.4172807e-06,4.2505926e-05,0.40913948,0.55266047,0.99955326,0.67240846,0.9631283,0.19923398,0.5060807,0.51141703,0.25231743,9.442389e-05,0.00015419684,0.50145096,1.0,0.5667689,0.20004044,0.4917273,0.11330748,1.2168316e-05,0.4591316,6.766822e-05,0.52470547,0.47118804,0.5374701
0.14123258,0.57838327,0.55163425,0.75920135,0.41750163,0.5378583,0.008337706,0.007966878,0.37221554,0.32580754,0.5015596,0.97234964,0.7908576,0.9382159,0.32711056,0.4952459,0.52118546,0.2653748,0.0031821616,0.0024063785,0.49307406,0.9999883,0.5000449,0.19051754,0.5188665,0.09453665,0.025984896,0.46253425,0.00028482926,0.5441649,0.4566289,0.5322864
0.050976545,0.25573805,0.26640093,0.99754155,0.9254912,0.90011525,2.5022724e-05,6.627215e-05,1.9648553e-05,0.044971347,0.52007365,0.9999995,0.1780446,0.50137305,0.7897908,0.45743027,0.47650915,0.36313748,0.00096390554,0.013982784,0.5619061,0.9999999,0.5523147,0.243163,0.51238334,0.1319232,0.0002300801,0.50689805,0.418313,0.5269558,0.46233967,0.5336439
0.037282698,0.6094194,0.50579196,0.99170285,0.9031893,0.934628,0.00652559,0.018939316,0.43763253,0.7239133,0.53788817,7.712801e-05,0.7133904,0.88551736,0.38834858,0.42202485,0.48522833,0.29790664,0.003841737,0.010825058,0.53657186,0.9999974,0.51454467,0.20173539,0.49522954,0.14861868,9.169051e-05,0.47338167,0.00077055854,0.48700628,0.44785807,0.4844623
0.07029277,0.06228217,0.6281123,0.8557994,0.8944123,0.96812886,0.30801886,0.3461446,0.0002248818,0.21287006,0.48642954,0.9999151,0.025938341,0.35600471,0.6508817,0.46806023,0.50034946,0.30664644,0.002477912,0.01248409,0.518563,0.9999989,0.4770305,0.2177842,0.4804107,0.102552176,0.00018661146,0.47000206,0.08949471,0.49499226,0.4686021,0.4872439
0.062005647,0.10430054,0.33158657,0.7637266,0.53331476,0.8094321,0.0007619918,0.0008673973,0.00032090928,0.018648533,0.55103207,0.99999917,0.035787094,0.40212187,0.81663215,0.50112647,0.52826184,0.26611608,0.0046711736,0.03349232,0.50629336,0.9999944,0.48665532,0.2211912,0.506482,0.10709326,0.0010663408,0.52556056,0.45434257,0.5339325,0.52337134,0.49261975
0.12028099,0.07054554,0.49996293,0.8245129,0.5872142,0.7644616,0.00041207997,0.0003627107,0.007574627,0.005878368,0.52118653,0.9999995,0.0901677,0.4457045,0.6704516,0.4970144,0.5233847,0.17432222,0.00067636155,0.0008836211,0.45633033,0.99999917,0.5238751,0.16969341,0.45016927,0.12468377,0.0014483836,0.4607657,0.007911055,0.51512367,0.5373357,0.5149178
0.55776626,0.0494965,0.64801717,0.8798074,0.4029932,0.50317764,3.806428e-05,5.8960464e-05,0.00012836902,0.22381866,0.48886544,0.9999969,0.5233942,0.87522227,0.25266576,0.47715944,0.48876834,0.23847182,0.0033862959,0.0016819414,0.47643846,0.99999917,0.5162439,0.19636022,0.51094097,0.08771072,0.0002366321,0.53292674,8.070455e-05,0.4802453,0.56489795,0.5205811
0.27004695,0.09614845,0.5665324,0.9992453,0.41643143,0.3017734,4.5914708e-06,1.27798185e-05,0.0003318014,0.0060842433,0.4463369,1.0,0.5291619,0.89272684,0.31502932,0.5032774,0.5041505,0.211176,0.0006586739,0.00023953107,0.4489189,0.99999964,0.5010221,0.21227294,0.5007841,0.12964928,0.019009918,0.48558122,2.1463587e-05,0.47517553,0.55219847,0.4900853
0.18898332,0.06325802,0.456091,0.9937581,0.39164189,0.26558682,0.00011258225,0.00018453348,0.051790938,0.001253033,0.45961687,0.9999999,0.16369398,0.43355238,0.6538293,0.5253114,0.49665147,0.18735205,0.0010510725,0.00067266304,0.44085526,0.99999857,0.47141355,0.16607724,0.47261894,0.12857385,0.043386444,0.46747053,0.0010900275,0.48715723,0.54904056,0.51831686
0.0543384,0.19843769,0.31029835,0.760321,0.59506196,0.79607767,0.0003793079,0.0006074535,8.258019e-05,0.10010594,0.573171,0.99999666,0.083343185,0.4678583,0.7783393,0.50505286,0.5239867,0.32651398,0.00445785,0.041363414,0.5387341,0.9999964,0.51736796,0.232958,0.528576,0.10338172,0.00046360923,0.5560788,0.5600467,0.53534794,0.52128017,0.51060545
0.062104583,0.01023773,0.31872827,0.85104686,0.4548375,0.6776362,0.0006454422,0.0004237682,0.019775156,0.0010259721,0.5693997,0.99999976,0.01666097,0.2006594,0.9893468,0.55218995,0.48467067,0.20334265,0.00014586814,0.0002933295,0.4547004,0.9999995,0.46478227,0.16118549,0.48945993,0.09191742,0.00018243358,0.4819055,0.2430425,0.49488783,0.5245397,0.4723132
0.02898752,0.047974475,0.24872905,0.9231947,0.7172739,0.79404294,0.028522013,0.06328383,0.23330691,0.582195,0.4964979,0.22175965,0.0066280146,0.3370107,0.9532534,0.5249227,0.4706347,0.3187493,0.004186878,0.015009503,0.47264248,0.9999957,0.5429198,0.2028912,0.5257095,0.07059106,2.3076054e-05,0.5582487,0.85947806,0.501483,0.50408524,0.53252923
0.1967637,0.023978239,0.43691987,0.9999608,0.93113786,0.9402465,1.1173317e-06,4.12301e-06,0.0010572235,0.0033430005,0.5394647,1.0,0.33392227,0.9367533,0.2270327,0.51282287,0.537299,0.28965986,0.0008353107,0.00040052884,0.4980335,1.0,0.5281888,0.21330915,0.499211,0.12143149,9.305315e-05,0.51095295,1.4770421e-06,0.49017048,0.5739442,0.45364836
0.07541491,0.019205326,0.6887548,0.9999671,0.9999999,1.0,2.4048682e-06,4.3744494e-06,1.6464236e-08,0.0008574307,0.4863992,0.99914265,0.6993818,0.57184076,0.8590055,0.52338827,0.43208465,0.31625184,4.728219e-07,2.8560686e-07,0.47204491,1.0,0.6589531,0.21221374,0.23481312,0.003910005,9.8371434e-05,0.56960297,0.000557203,0.4256597,0.651808,0.4933036
0.2752859,0.18520045,0.5197786,0.7966488,0.5471454,0.65967655,0.13607915,0.06302808,0.32630903,0.012209593,0.4780314,0.9999913,0.7924222,0.9363636,0.3865885,0.49196243,0.49083266,0.26601472,0.0055094147,0.0017840168,0.48253158,0.99998546,0.47307545,0.20914738,0.5074763,0.11132205,0.06368978,0.48521626,0.00013625482,0.45251703,0.495214,0.49829075
0.49025953,0.03808239,0.59339213,0.9880734,0.28504476,0.21954282,3.6850244e-05,5.393733e-05,0.00069467776,0.020191412,0.45330116,0.99999976,0.49735588,0.907453,0.27711543,0.5002405,0.49995124,0.22224256,0.0029140674,0.0006097293,0.4510112,0.9999988,0.49594557,0.20688632,0.4986473,0.098978944,0.0059461794,0.5235589,2.2019223e-05,0.45526302,0.56966776,0.49604565
0.004701276,0.32252258,0.3406567,0.9987649,0.6234388,0.69112253,0.0003126203,0.00091506954,0.16659501,0.8535262,0.49485594,7.240244e-10,0.021565413,0.36773896,0.76173097,0.5028016,0.47722176,0.2456537,0.0005385407,0.005339481,0.4727025,0.99999964,0.5406298,0.18599741,0.50569105,0.1109947,4.0583227e-06,0.4954692,0.14131092,0.54260504,0.4536365,0.5607954
0.11953853,0.03331195,0.5051275,0.99999666,0.9916083,0.99468344,3.3430493e-07,2.5138443e-06,0.0024285307,0.0014788228,0.51061964,1.0,0.30530488,0.9289727,0.20980696,0.50811,0.53301305,0.27911934,0.00076136354,0.0007204284,0.5029803,1.0,0.52855974,0.21284392,0.48606056,0.13236219,2.99904e-05,0.49965525,8.346114e-07,0.5078226,0.5676786,0.46687123
0.238004,0.07161573,0.5404643,0.98053795,0.5337355,0.4224406,7.3099122e-06,1.8131737e-05,3.4469307e-05,0.1155635,0.48887065,0.99999917,0.3450825,0.5824569,0.5190879,0.4937916,0.5015687,0.19148257,0.00047156305,0.0010363815,0.47417435,0.9999999,0.52494043,0.17670342,0.4931003,0.10723704,0.00015667161,0.49239382,0.0024636164,0.48445234,0.52894694,0.51990205
0.23988013,0.048417926,0.4781257,0.9999348,0.6265723,0.5629987,5.6231937e-07,2.243126e-06,0.00010110766,0.0044386573,0.4763528,1.0,0.47947222,0.9069492,0.28386265,0.5008401,0.5226263,0.24782653,0.00063415116,0.00025776742,0.47392163,1.0,0.5045149,0.2185058,0.50659984,0.116932966,0.0014706411,0.4740684,4.1026497e-06,0.50002676,0.5603309,0.46465272
0.061410654,0.25657567,0.35923395,0.8472639,0.7563251,0.8794212,0.00025449393,0.0004475842,3.8378294e-05,0.04311448,0.5779087,0.9999995,0.12156216,0.4768922,0.75240624,0.47614574,0.53129077,0.35740986,0.0022091938,0.015440838,0.5815902,0.99999845,0.5479552,0.24431773,0.5286268,0.119559295,0.00048657836,0.5337807,0.4366326,0.54499763,0.5176839,0.5100208
0.002365056,0.17090869,0.24618976,0.99995685,0.9228156,0.9564055,0.000107473184,0.000488446,0.26061425,0.900877,0.5213414,3.7166647e-14,0.008109145,0.3543996,0.88461596,0.528179,0.4705499,0.26260543,0.00031687072,0.003060618,0.4890183,0.9999999,0.57642925,0.17946652,0.5831619,0.10653743,2.8213401e-08,0.55425954,0.5703718,0.5747934,0.5028761,0.61190724
0.29587606,0.15252858,0.5807254,0.8510182,0.670712,0.76472074,0.17219256,0.092655115,0.20482871,0.017615873,0.4870229,0.9999857,0.80099744,0.93784165,0.39259312,0.48845768,0.4773978,0.27076337,0.0052736388,0.0019086066,0.49467987,0.9999919,0.46561244,0.21763408,0.5064518,0.12271504,0.01843271,0.48970824,8.814602e-05,0.44261613,0.5014423,0.5013408
0.09596743,0.030158043,0.48388332,0.999998,0.9978842,0.9987122,1.916485e-07,1.695599e-06,0.0024257388,0.0035533397,0.5241433,0.9999999,0.3106781,0.9356717,0.20122394,0.5054859,0.52875465,0.3121413,0.0007339648,0.001118061,0.5177913,1.0,0.5302489,0.20264652,0.45341337,0.12442813,2.0201417e-06,0.47591212,7.176627e-07,0.51096606,0.53189415,0.45340857
0.26949984,0.05730715,0.5607474,0.95868444,0.59138805,0.5641185,7.350788e-05,0.000104467144,0.000130553,0.08647572,0.5042781,0.9999987,0.1889801,0.6406021,0.39343977,0.48795828,0.52230376,0.22703089,0.0043412154,0.007504602,0.47473955,0.9999989,0.50853467,0.18937536,0.49500448,0.10220095,0.0005750467,0.52527857,0.0020279633,0.5101439,0.53486216,0.51520145
0.26400352,0.004493311,0.7481537,0.9999994,1.0,1.0,5.698394e-08,1.0909258e-07,2.1778375e-10,0.0013254895,0.47644344,0.014844746,0.9472674,0.6624035,0.8019346,0.48671505,0.5083267,0.37531862,1.639223e-08,3.2441654e-09,0.4711658,1.0,0.73263484,0.21520588,0.121494256,0.00065302843,3.926077e-05,0.6056977,5.4597788e-08,0.3819873,0.76429015,0.5146682
0.3379105,0.14582288,0.6047533,0.41001523,0.33886272,0.83657676,9.83963e-05,0.00010732776,0.00020264294,0.16951437,0.46788713,0.99999297,0.4871411,0.92340714,0.18986149,0.47699806,0.50418144,0.20486595,0.0023038096,0.0019118767,0.450456,0.9999976,0.5096343,0.21033853,0.5038128,0.0813413,0.00031463135,0.50273514,0.00016398018,0.47909036,0.54944044,0.5195934
0.0572316,0.058913052,0.32213545,0.98926044,0.44970953,0.3150469,1.11305e-05,2.452586e-05,9.967241e-05,0.004461769,0.46323127,1.0,0.16775708,0.31098807,0.92565024,0.50899965,0.45850757,0.16002014,0.00011815973,0.00055602397,0.46510985,0.9999999,0.4612485,0.17185155,0.4626894,0.10556144,0.0009550697,0.48550078,0.10756221,0.4572582,0.48567018,0.44942114
0.07668174,0.031766426,0.6668481,0.999997,0.9999671,0.9999697,9.969023e-06,0.00012332741,0.67492044,0.0007088157,0.4737818,0.9999999,0.23401567,0.8999966,0.22321983,0.5199244,0.47491834,0.2825021,0.006210624,0.009230962,0.4559709,1.0,0.45069438,0.21181916,0.42063084,0.111719765,1.6910743e-06,0.48289052,6.653589e-07,0.416311,0.5106458,0.48135146
0.021497369,0.04147592,0.25933322,0.7093679,0.69211406,0.91093016,0.15224823,0.06930365,0.052299287,0.008376301,0.5267925,0.99999034,0.005184054,0.29808247,0.9546139,0.5384689,0.4556538,0.2896229,0.0020263235,0.0069909994,0.46676815,0.9999962,0.5050872,0.19441852,0.51912016,0.105537035,0.00055116875,0.5221707,0.6156666,0.50983566,0.44049263,0.48870805
0.33401412,0.15875779,0.6711672,0.9922667,0.29761904,0.20511958,0.00045212207,0.0007219174,0.42444867,0.0015852223,0.43551618,0.99999976,0.43209654,0.8323437,0.24149936,0.5352476,0.53080094,0.207225,0.0035336006,0.0006324337,0.4474518,0.99999225,0.49005428,0.20535836,0.51089954,0.11192707,0.43046746,0.4825736,5.6535984e-05,0.48975113,0.5519187,0.53716105
0.02529946,0.017029945,0.40861845,0.7154883,0.8032236,0.9791678,0.2219284,0.20052536,0.000229538,0.0798639,0.48913622,0.9999503,0.0018576301,0.21395206,0.9693262,0.4960488,0.4719579,0.25286138,0.00069830025,0.002998735,0.48433283,0.9999994,0.4658224,0.22385949,0.5258854,0.08125717,1.6164271e-05,0.5077772,0.81536317,0.48117387,0.47944403,0.43587884
0.025348783,0.037505865,0.37966785,0.8551736,0.8870256,0.9689654,0.26332164,0.31153905,0.0012011948,0.2417621,0.45759103,0.99570566,0.003991296,0.27743474,0.9187512,0.5001568,0.45412225,0.32236755,0.0016938595,0.0106257135,0.47596484,0.99999845,0.4990543,0.2073632,0.50004864,0.07743571,2.926721e-05,0.53266644,0.6895362,0.47525525,0.48485538,0.49513647
0.022454698,0.048155837,0.2628083,0.8925836,0.7847499,0.88673943,0.24867843,0.28721523,0.011497684,0.33112463,0.4514698,0.87140465,0.005157418,0.31085372,0.92301685,0.5226354,0.4621678,0.32836062,0.0035691133,0.017256074,0.459345,0.9999956,0.5181712,0.19404288,0.49000412,0.07491067,9.5345604e-05,0.53459704,0.71736234,0.48255163,0.49934056,0.5348409
0.12962376,0.060032662,0.4211426,0.9941446,0.45741355,0.3281296,0.0004170036,0.0006973888,0.32341954,0.0008542923,0.48413315,0.99999964,0.07956096,0.35307723,0.7350784,0.53826785,0.49525434,0.22773471,0.0018440429,0.0013861648,0.45676252,0.99999726,0.49069825,0.16920874,0.49290898,0.11839759,0.049592946,0.47587502,0.005263288,0.51677054,0.52045625,0.5481973
0.04337672,0.030257812,0.36520025,0.74645126,0.5858751,0.8415244,0.0017932317,0.0011607005,0.0072567775,0.009245876,0.5526641,0.99999845,0.017628428,0.27223986,0.9549376,0.53958195,0.48045534,0.25293913,0.0004040518,0.0013697147,0.46736807,0.9999994,0.5093437,0.18273789,0.48583603,0.10246416,0.0001574642,0.49224737,0.3355549,0.5368008,0.48389766,0.49075145
0.29074287,0.08829167,0.557545,0.99878806,0.49538824,0.40514404,7.514211e-06,1.9908543e-05,0.00087692117,0.0052920533,0.46055248,1.0,0.5069957,0.87969863,0.30550095,0.5023293,0.5102703,0.23601384,0.0010073651,0.00036303434,0.46864644,0.9999995,0.50193083,0.20650667,0.509952,0.12003274,0.013127219,0.49115494,2.849823e-05,0.477653,0.5616275,0.5033115
